Cve_copr            ,Cve_prod            ,Can_copr            ,Tip_copr,New_med,New_copr,Partida,Fcdfor      ,Undfor,Prov_med  ,Desc_prod                                                                       ,Unibse,Cve_mon   ,Cto_rep             ,Partform  ,Ind_med,Cve_tial  ,Tipcam    ,Tip_cam   ,Ren_copr            ,Esp_copr            ,Gas_copr            ,Porcadvalo,Cto_ent             ,Cve_monc            ,Uncfor,Cunbse,Lista_med   ,Desc_med                                ,Fec_ent   ,Desc_prod_ext001                        
41TBBP01            ,MPA-0196,0.036,1,       ,V99     ,8,1,KG    ,1,BIOTINA (VITAMINA B8)                                                           ,KG    ,1,79330,197,0,2,1,1,120000,0,0,0,79330,1,TABS  ,TABS  ,            ,                                        ,22/10/2024,B-PLEX C/30 TABS ST                     
41TBBP01            ,MPE-0039,30.84,1,       ,V99     ,9,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,197,0,2,1,1,120000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,B-PLEX C/30 TABS ST                     
41TBBP01            ,MPE-0068,1.44,1,       ,V99     ,10,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,197,0,2,1,1,120000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,B-PLEX C/30 TABS ST                     
41TBBP01            ,MPE-0109,21.9828,1,       ,V99     ,11,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,197,0,2,1,1,120000,0,0,0,172.53348,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,B-PLEX C/30 TABS ST                     
41TBBP01            ,MPE-0055,1.44,1,       ,V99     ,12,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,197,0,2,1,1,120000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,B-PLEX C/30 TABS ST                     
41TBBS01            ,MPA -0266,2,1,       ,        ,       ,1,KG    ,1, obsoleto L-TRIPTÓFANO                                                          ,KG    ,1,1252.383,198,0,2,1,1,120000,0,0,0,1252.383,1,TABS  ,TABS  ,            ,                                        ,23/05/2019,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPA-0133,1,1,       ,        ,       ,1,KG    ,1,MELATONINA                                                                      ,KG    ,1,6062.604,198,0,2,1,1,120000,0,0,0,6062.604,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPA-0282,2,1,       ,        ,       ,1,KG    ,1,EXTRACTO DE AZAHAR CITRUS AURANTIUM 6%,KG    ,1,78.6975,198,0,2,1,1,120000,0,0,0,78.6975,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPA-0283,2,1,       ,        ,       ,1,KG    ,1,L TEANINA 98%,KG    ,1,511.805,198,0,2,1,1,120000,0,0,0,511.805,1,TABS  ,TABS  ,            ,                                        ,28/02/2025,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPD-0246,1,1,       ,        ,       ,1,KG    ,1,LACA VERDE GOC - 119                                                            ,KG    ,1,380.0133,198,0,2,1,1,120000,0,0,0,380.0133,1,TABS  ,TABS  ,            ,                                        ,30/10/2024,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPE-0039,84,1,       ,        ,       ,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,198,0,2,1,1,120000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPE-0068,1,1,       ,        ,       ,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,198,0,2,1,1,120000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,MPE-0208,2,1,       ,        ,       ,1,KG    ,1,GLICOLATO SODICO DE ALMIDON                                                     ,KG    ,1,147.303325,198,0,2,1,1,120000,0,0,0,147.303325,1,TABS  ,TABS  ,            ,                                        ,01/11/2018,BIO-SOÑAL C/30 TABS ST                  
41TBBS01            ,M,15,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,198,0,0,1,1,120000,0,0,0,1,1,TABS  ,TABS  ,            ,                                        ,06/10/2017,BIO-SOÑAL C/30 TABS ST                  
41TBCA01            ,MPA-0160,9.9,1,       ,        ,1,1,KG    ,1,RUSCO EXTRACTO SECO 10%                                                         ,KG    ,1,822.672,199,0,2,1,1,225000,0,0,0,822.672,1,TABS  ,TABS  ,            ,                                        ,29/01/2025,CASTIN C/50 TABS ST                     
41TBCA01            ,MPE-0039,53.325,1,       ,        ,2,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,199,0,2,1,1,225000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,CASTIN C/50 TABS ST                     
41TBCA01            ,MPE-0068,1.125,1,       ,        ,3,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,199,0,2,1,1,225000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,CASTIN C/50 TABS ST                     
41TBCA01            ,MPE-0109,33.975,1,       ,        ,4,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,199,0,2,1,1,225000,0,0,0,172.53348,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CASTIN C/50 TABS ST                     
41TBCA01            ,MPE-0055,2.925,1,       ,        ,5,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,199,0,2,1,1,225000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CASTIN C/50 TABS ST                     
41TBCA01            ,MPA-0245,11.25,1,       ,        ,6,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,199,0,2,1,1,225000,0,0,0,233.00955,1,TABS  ,TABS  ,            ,                                        ,19/02/2025,CASTIN C/50 TABS ST                     
41TBCA05            ,MPA-0160,9.9,1,       ,        ,1,1,KG    ,1,RUSCO EXTRACTO SECO 10%                                                         ,KG    ,1,822.672,200,0,2,1,1,225000,0,0,0,822.672,1,TABS  ,TABS  ,            ,                                        ,29/01/2025,CASTIN PLUSS C/50 TABS ST               
41TBCA05            ,MPE-0039,53.325,1,       ,        ,2,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,200,0,2,1,1,225000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,CASTIN PLUSS C/50 TABS ST               
41TBCA05            ,MPE-0068,1.125,1,       ,        ,3,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,200,0,2,1,1,225000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,CASTIN PLUSS C/50 TABS ST               
41TBCA05            ,MPE-0109,33.975,1,       ,        ,4,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,200,0,2,1,1,225000,0,0,0,172.53348,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CASTIN PLUSS C/50 TABS ST               
41TBCA05            ,MPE-0055,2.925,1,       ,        ,5,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,200,0,2,1,1,225000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CASTIN PLUSS C/50 TABS ST               
41TBCA05            ,MPA-0245,11.25,1,       ,        ,6,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,200,0,2,1,1,225000,0,0,0,233.00955,1,TABS  ,TABS  ,            ,                                        ,19/02/2025,CASTIN PLUSS C/50 TABS ST               
41TBCB01            ,MPA-0275,25.515,1,       ,        ,1,1,KG    ,1,COLAGENO HIDROLIZADO                                                            ,KG    ,1,208.36254,201,0,2,1,1,81000,0,0,0,208.36254,1,TABS  ,TABS  ,            ,                                        ,27/02/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPE-0039,1.7765,1,       ,        ,2,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,201,0,2,1,1,81000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPE-0055,1.2928,1,       ,        ,3,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,201,0,2,1,1,81000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0187,1.701,1,       ,        ,4,1,KG    ,1,VITAMINA B3 (NICOTINAMIDA)                                                      ,KG    ,1,169.1718,201,0,2,1,1,81000,0,0,0,169.1718,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0188,0.8505,1,       ,        ,5,1,KG    ,1,VITAMINA B5 (PANTOTENATO DE CALCIO)                                             ,KG    ,1,601.101,201,0,2,1,1,81000,0,0,0,601.101,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0159,0.1276,1,       ,        ,6,1,KG    ,1,RIBOFLAVINA BASE (Vitamina B2)                                                  ,KG    ,1,1182.1653,201,0,2,1,1,81000,0,0,0,1182.1653,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0186,0.1276,1,       ,        ,7,1,KG    ,1,VITAMINA B1 (TIAMINA HCL)                                                       ,KG    ,1,741.3579,201,0,2,1,1,81000,0,0,0,741.3579,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0189,0.1021,1,       ,        ,8,1,KG    ,1,VITAMINA B6 (PIRIDOXINA HCL)                                                    ,KG    ,1,664.6035,201,0,2,1,1,81000,0,0,0,664.6035,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0010,0.034,1,       ,        ,9,1,KG    ,1,ACIDO FOLICO                                                                    ,KG    ,1,1314.7875,201,0,2,1,1,81000,0,0,0,1314.7875,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0196,0.0085,1,       ,        ,10,1,KG    ,1,BIOTINA (VITAMINA B8)                                                           ,KG    ,1,79330,201,0,2,1,1,81000,0,0,0,79330,1,TABS  ,TABS  ,            ,                                        ,22/10/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPA-0043,1.0202,1,       ,        ,11,1,GR    ,1,CIANOCOBALAMINA  (VITAMINA B12)                                                 ,GR    ,1,36.8258,201,0,2,1,1,81000,0,0,0,36.8258,1,TABS  ,TABS  ,            ,                                        ,28/08/2024,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPE-0060,0.1021,1,       ,        ,12,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,201,0,2,1,1,81000,0,0,0,445.14675,1,TABS  ,TABS  ,            ,                                        ,13/01/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPE-0029,0.3402,1,       ,        ,13,1,KG    ,1,SILICATO DE MAGNESIO HIDRATADO (TALCO)                                          ,KG    ,1,87.69549,201,0,2,1,1,81000,0,0,0,87.69549,1,TABS  ,TABS  ,            ,                                        ,24/01/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCB01            ,MPE-0068,0.3402,1,       ,        ,14,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,201,0,2,1,1,81000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,COMPLEJO B C/30 TABS. AL NATURAL ST     
41TBCBS01           ,MPA-0409,60.809,1,       ,        ,1,1,KG    ,1,CARBONATO DE CALCIO MD90                                                        ,KG    ,1,177.47625,202,0,2,1,1,630000,0,0,0,177.47625,1,TABS  ,TABS  ,            ,                                        ,10/03/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPE-0055,6.615,1,       ,        ,2,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,202,0,2,1,1,630000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0187,6.93,1,       ,        ,3,1,KG    ,1,VITAMINA B3 (NICOTINAMIDA)                                                      ,KG    ,1,169.1718,202,0,2,1,1,630000,0,0,0,169.1718,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0188,2.835,1,       ,        ,4,1,KG    ,1,VITAMINA B5 (PANTOTENATO DE CALCIO)                                             ,KG    ,1,601.101,202,0,2,1,1,630000,0,0,0,601.101,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0159,0.5292,1,       ,        ,5,1,KG    ,1,RIBOFLAVINA BASE (Vitamina B2)                                                  ,KG    ,1,1182.1653,202,0,2,1,1,630000,0,0,0,1182.1653,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0186,0.6407,1,       ,        ,6,1,KG    ,1,VITAMINA B1 (TIAMINA HCL)                                                       ,KG    ,1,741.3579,202,0,2,1,1,630000,0,0,0,741.3579,1,TABS  ,TABS  ,            ,                                        ,06/11/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0189,0.7119,1,       ,        ,7,1,KG    ,1,VITAMINA B6 (PIRIDOXINA HCL)                                                    ,KG    ,1,664.6035,202,0,2,1,1,630000,0,0,0,664.6035,1,TABS  ,TABS  ,            ,                                        ,19/12/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0010,0.2457,1,       ,        ,8,1,KG    ,1,ACIDO FOLICO                                                                    ,KG    ,1,1314.7875,202,0,2,1,1,630000,0,0,0,1314.7875,1,TABS  ,TABS  ,            ,                                        ,11/12/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0196,0.0189,1,       ,        ,9,1,KG    ,1,BIOTINA (VITAMINA B8)                                                           ,KG    ,1,79330,202,0,2,1,1,630000,0,0,0,79330,1,TABS  ,TABS  ,            ,                                        ,22/10/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0043,1.26,1,       ,        ,10,1,GR    ,1,CIANOCOBALAMINA  (VITAMINA B12)                                                 ,GR    ,1,36.8258,202,0,2,1,1,630000,0,0,0,36.8258,1,TABS  ,TABS  ,            ,                                        ,28/08/2024,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPE-0060,0.2205,1,       ,        ,11,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,202,0,2,1,1,630000,0,0,0,445.14675,1,TABS  ,TABS  ,            ,                                        ,13/01/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPE-0039,166.458,1,       ,        ,12,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,202,0,2,1,1,630000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPE-0068,0.945,1,       ,        ,13,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,202,0,2,1,1,630000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCBS01           ,MPA-0074,5.04,1,       ,        ,14,1,KG    ,1,BETACAROTENO 1%                                                                 ,KG    ,1,971.3161,202,0,2,1,1,630000,0,0,0,971.3161,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,COMPLEJO B SPRING VALLEY C/30 TABS      
41TBCE01            ,MPA-0061,0.9,1,       ,        ,       ,1,KG    ,1,EQUINACEA EN POLVO 4%                                                           ,KG    ,1,257,203,0,2,1,1,90000,0,0,0,257,1,TABS  ,TABS  ,            ,                                        ,10/11/2021,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPA-0166,0.9,1,       ,        ,       ,1,KG    ,1,SAUCO EXTRACTO 4% SANITIZADO                                                    ,KG    ,1,400,203,0,2,1,1,90000,0,0,0,400,1,TABS  ,TABS  ,            ,                                        ,18/11/2021,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPD-0106,0.18,1,       ,        ,       ,1,KG    ,1,LACA MORADA                                                                     ,KG    ,2,23,203,0,2,20.3363,20.3363,90000,0,0,0,23,2,TABS  ,TABS  ,            ,                                        ,04/06/2024,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPD-0165,1.62,1,       ,        ,       ,1,KG    ,1,SABOR UVA EN POLVO                                                              ,KG    ,1,282.7275,203,0,2,1,1,90000,0,0,0,282.7275,1,TABS  ,TABS  ,            ,                                        ,16/01/2025,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPD-0173,0.36,1,       ,        ,       ,1,KG    ,1,SUCRALOSA173,KG    ,1,552.1419,203,0,2,1,1,90000,0,0,0,552.1419,1,TABS  ,TABS  ,            ,                                        ,31/01/2025,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPE-0068,2.475,1,       ,        ,       ,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,203,0,2,1,1,90000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPE-0102,23.355,1,       ,        ,       ,1,KG    ,1,ISOMALT DC (COMPRESION DIRECTA)                                                 ,KG    ,1,80.04336,203,0,2,1,1,90000,0,0,0,80.04336,1,TABS  ,TABS  ,            ,                                        ,07/12/2015,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPE-0180,24.21,1,       ,        ,       ,1,KG    ,1,UNIDEX (DEXTROSA AGLOMERADA),KG    ,2,4.25,203,0,2,20.3363,20.3363,90000,0,0,0,4.25,2,TABS  ,TABS  ,            ,                                        ,17/01/2023,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,MPA-0245,45,1,       ,        ,       ,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,203,0,2,1,1,90000,0,0,0,233.00955,1,TABS  ,TABS  ,            ,                                        ,19/02/2025,CITRICE-EQ C/60 TABS ST                 
41TBCE01            ,M,1,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,203,0,0,1,1,90000,0,0,0,1,1,TABS  ,TABS  ,            ,                                        ,06/10/2017,CITRICE-EQ C/60 TABS ST                 
41TBCE02            ,MPA-0049,90,1,       ,        ,       ,1,KG    ,1,COLAGENO HIDROLIZADO POLVO SOLUBLE                                              ,KG    ,1,180,204,0,2,1,1,180000,0,0,0,180,1,PIEZA ,PIEZA ,            ,                                        ,10/12/2015,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPA-0190,2,1,       ,        ,       ,1,KG    ,1,VITAMINA C UNIVERSAL (ACIDO ASCORBICO)                                          ,KG    ,1,175.40855,204,0,2,1,1,180000,0,0,0,175.40855,1,PIEZA ,PIEZA ,            ,                                        ,06/02/2025,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPD-0104,1,1,       ,        ,       ,1,KG    ,1,LACA AMARILLA Nº 5 D/C                                                          ,KG    ,1,263.0719,204,0,2,1,1,180000,0,0,0,263.0719,1,PIEZA ,PIEZA ,            ,                                        ,18/12/2024,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPE-0039,21,1,       ,        ,       ,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,204,0,2,1,1,180000,0,0,0,79.13958,1,PIEZA ,PIEZA ,            ,                                        ,11/03/2025,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPE-0060,1,1,       ,        ,       ,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,204,0,2,1,1,180000,0,0,0,445.14675,1,PIEZA ,PIEZA ,            ,                                        ,13/01/2025,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPE-0068,2,1,       ,        ,       ,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,204,0,2,1,1,180000,0,0,0,68.844798,1,PIEZA ,PIEZA ,            ,                                        ,17/02/2025,COLAG-E+C C/60 TABS ST                  
41TBCE02            ,MPE-0208,4,1,       ,        ,       ,1,KG    ,1,GLICOLATO SODICO DE ALMIDON                                                     ,KG    ,1,147.303325,204,0,2,1,1,180000,0,0,0,147.303325,1,PIEZA ,PIEZA ,            ,                                        ,01/11/2018,COLAG-E+C C/60 TABS ST                  
41TBCF01            ,MPA-0049,13.5,1,       ,        ,       ,1,KG    ,1,COLAGENO HIDROLIZADO POLVO SOLUBLE                                              ,KG    ,1,180,205,0,2,1,1,90000,0,0,0,180,1,TABS  ,TABS  ,            ,                                        ,10/12/2015,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPA-0054,18,1,       ,        ,       ,1,KG    ,1,CONDROITINA SULFATO                                                             ,KG    ,1,77.9424,205,0,2,1,1,90000,0,0,0,77.9424,1,TABS  ,TABS  ,            ,                                        ,03/12/2024,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPA-0085,22.5,1,       ,        ,       ,1,KG    ,1,GLUCOSAMINA SULFATO                                                             ,KG    ,1,24.357,205,0,2,1,1,90000,0,0,0,24.357,1,TABS  ,TABS  ,            ,                                        ,03/12/2024,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPA-0215,1.8,1,       ,        ,       ,1,KG    ,1,FRESNO EXT SECO EN POLVO SANITIZADO                                             ,KG    ,1,145,205,0,2,1,1,90000,0,0,0,145,1,TABS  ,TABS  ,            ,                                        ,15/08/2018,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPE-0039,20.88,1,       ,        ,       ,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,205,0,2,1,1,90000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPE-0060,0.405,1,       ,        ,       ,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,205,0,2,1,1,90000,0,0,0,445.14675,1,TABS  ,TABS  ,            ,                                        ,13/01/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPE-0068,1.395,1,       ,        ,       ,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,205,0,2,1,1,90000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPE-0109,5.4,1,       ,        ,       ,1,KG    ,1,LACTOSA SPRAY DRIED,KG    ,1,172.53348,205,0,2,1,1,90000,0,0,0,172.53348,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPE-0055,1.62,1,       ,        ,       ,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,205,0,2,1,1,90000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,MPA-0245,4.5,1,       ,        ,       ,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,205,0,2,1,1,90000,0,0,0,233.00955,1,TABS  ,TABS  ,            ,                                        ,19/02/2025,CONDROFLEX C/30 TABS ST                 
41TBCF01            ,M,18,2,       ,        ,       ,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,205,0,0,1,1,90000,0,0,0,1,1,TABS  ,TABS  ,            ,                                        ,06/10/2017,CONDROFLEX C/30 TABS ST                 
41TBCG01            ,MPA-0275,90,1,       ,V99     ,2,1,KG    ,1,COLAGENO HIDROLIZADO                                                            ,KG    ,1,208.36254,206,0,2,1,1,180000,0,0,0,208.36254,1,TABS  ,TABS  ,            ,                                        ,27/02/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPD-0104,0.297,1,       ,V99     ,3,1,KG    ,1,LACA AMARILLA Nº 5 D/C                                                          ,KG    ,1,263.0719,206,0,2,1,1,180000,0,0,0,263.0719,1,TABS  ,TABS  ,            ,                                        ,18/12/2024,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPE-0060,0.666,1,       ,V99     ,4,1,KG    ,1,DIOXIDO DE SILICIO COLOIDAL USP(HDK N20),KG    ,1,445.14675,206,0,2,1,1,180000,0,0,0,445.14675,1,TABS  ,TABS  ,            ,                                        ,13/01/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPE-0068,1.8,1,       ,V99     ,5,1,KG    ,1,ESTEARATO DE MAGNESIO USP/NF,KG    ,1,68.844798,206,0,2,1,1,180000,0,0,0,68.844798,1,TABS  ,TABS  ,            ,                                        ,17/02/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPE-0055,1.8,1,       ,V99     ,6,1,KG    ,1,CROSCARMELOSA SODICA                                                            ,KG    ,1,328.6352,206,0,2,1,1,180000,0,0,0,328.6352,1,TABS  ,TABS  ,            ,                                        ,23/01/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPA-0245,1.8,1,       ,V99     ,7,1,KG    ,1,VITAMINA C  RECUBIERTA                                                          ,KG    ,1,233.00955,206,0,2,1,1,180000,0,0,0,233.00955,1,TABS  ,TABS  ,            ,                                        ,19/02/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,MPE-0039,22.437,1,       ,V99     ,8,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,206,0,2,1,1,180000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,COLAGENER C/60 TABS ST                  
41TBCG01            ,M,19,2,       ,V99     ,1,1,HORA  ,1,MANO DE O.                                                                      ,PZA   ,1,1,206,0,0,1,1,180000,0,0,0,1,1,TABS  ,TABS  ,            ,                                        ,06/10/2017,COLAGENER C/60 TABS ST                  
41TBCI01            ,MPA-0160,6.6,1,       ,        ,       ,1,KG    ,1,RUSCO EXTRACTO SECO 10%                                                         ,KG    ,1,822.672,207,0,2,1,1,150000,0,0,0,822.672,1,TABS  ,TABS  ,            ,                                        ,29/01/2025,CASTAÑO DE INDIAS C/50 TABS ST          
41TBCI01            ,MPE-0039,35.55,1,       ,        ,       ,1,KG    ,1,CELULOSA MICROCRISTALINA PH 102,KG    ,1,79.13958,207,0,2,1,1,150000,0,0,0,79.13958,1,TABS  ,TABS  ,            ,                                        ,11/03/2025,CASTAÑO DE INDIAS C/50 TABS ST          
