Cve_factu,No_fac    ,Extra,Falta_fac ,Tiponcc     ,Cve_cte,Saldo_fac           ,Nom_cte                                                                                                                                                                                                                                                       ,Falta_cte ,Lim_cre     ,Dia_cre,Tels                           ,Pagos                         ,Cve_mon   ,U_tip_cam ,Fech_venci,Des_mon                                                                         ,Ident,Grup,Post,Cve_age,Cve_zon   ,Tiponota    ,Total_fac           ,Afectbanco,Nom_zon                                 ,Sinuso1,Total1              ,Total2              ,Total3              ,Total4              ,Total5              ,Concepto       ,Cve_age2,Fenmarca,Im_calc             ,Contrarec 
FAR      ,20100,F    ,31/10/2023,            ,281,136380.63,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,136380.63,F         ,                                        ,F      ,136380.63,0,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20101,F    ,31/10/2023,            ,281,104807.73,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,104807.73,F         ,                                        ,F      ,104807.73,0,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20102,F    ,31/10/2023,            ,281,27613.38,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,27613.38,F         ,                                        ,F      ,27613.38,0,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20103,F    ,31/10/2023,            ,281,10316.92,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,10316.92,F         ,                                        ,F      ,10316.92,0,0,0,0,Factura        ,0,0,0,15/11/2023
FAR      ,20104,F    ,31/10/2023,            ,281,20535.62,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,22/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,20535.62,F         ,                                        ,F      ,0,20535.62,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20105,F    ,31/10/2023,            ,281,10016.81,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,22/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,10016.81,F         ,                                        ,F      ,0,10016.81,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20106,F    ,31/10/2023,            ,281,12146.26,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,22/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,12146.26,F         ,                                        ,F      ,0,12146.26,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20107,F    ,31/10/2023,            ,281,9188.93,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,22/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,9188.93,F         ,                                        ,F      ,0,9188.93,0,0,0,Factura        ,0,0,0,08/11/2023
FAR      ,20118,F    ,31/10/2023,            ,281,15137.03,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,15137.03,F         ,                                        ,F      ,15137.03,0,0,0,0,Factura        ,0,0,0,10/11/2023
FAR      ,20119,F    ,31/10/2023,            ,281,10031.02,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,10031.02,F         ,                                        ,F      ,10031.02,0,0,0,0,Factura        ,0,0,0,10/11/2023
FAR      ,20120,F    ,31/10/2023,            ,281,17558.22,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,17558.22,F         ,                                        ,F      ,17558.22,0,0,0,0,Factura        ,0,0,0,10/11/2023
FAR      ,20121,F    ,31/10/2023,            ,281,3045.22,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,18.0752,29/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,3045.22,F         ,                                        ,F      ,3045.22,0,0,0,0,Factura        ,0,0,0,10/11/2023
FAR      ,20203,F    ,10/11/2023,            ,281,19772.55,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,19772.55,F         ,                                        ,F      ,0,19772.55,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20206,F    ,10/11/2023,            ,281,4163.59,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4163.59,F         ,                                        ,F      ,0,4163.59,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20209,F    ,10/11/2023,            ,281,54334.05,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,54334.05,F         ,                                        ,F      ,0,54334.05,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20210,F    ,10/11/2023,            ,281,54600.27,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,54600.27,F         ,                                        ,F      ,0,54600.27,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20211,F    ,10/11/2023,            ,281,118951.62,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,118951.62,F         ,                                        ,F      ,0,118951.62,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20212,F    ,10/11/2023,            ,281,12457.49,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,12457.49,F         ,                                        ,F      ,0,12457.49,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20213,F    ,10/11/2023,            ,281,6091.42,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,6091.42,F         ,                                        ,F      ,0,6091.42,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20214,F    ,10/11/2023,            ,281,4143.52,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.5017,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4143.52,F         ,                                        ,F      ,0,4143.52,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20222,F    ,14/11/2023,            ,281,32508.65,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.748,28/01/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,32508.65,F         ,                                        ,F      ,0,32508.65,0,0,0,Factura        ,0,0,0,14/11/2023
FAR      ,20351,F    ,30/11/2023,            ,281,21271.25,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,21271.25,F         ,                                        ,F      ,21271.25,0,0,0,0,Factura        ,0,0,0,15/12/2023
FAR      ,20352,F    ,30/11/2023,            ,281,6695.86,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,6695.86,F         ,                                        ,F      ,6695.86,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20353,F    ,30/11/2023,            ,281,73059.27,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,73059.27,F         ,                                        ,F      ,73059.27,0,0,0,0,Factura        ,0,0,0,11/12/2023
FAR      ,20354,F    ,30/11/2023,            ,281,59201.52,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,59201.52,F         ,                                        ,F      ,59201.52,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20355,F    ,30/11/2023,            ,281,106485.71,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,106485.71,F         ,                                        ,F      ,106485.71,0,0,0,0,Factura        ,0,0,0,04/12/2023
FAR      ,20356,F    ,30/11/2023,            ,281,34562.25,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,34562.25,F         ,                                        ,F      ,34562.25,0,0,0,0,Factura        ,0,0,0,04/12/2023
FAR      ,20358,F    ,30/11/2023,            ,281,31082.77,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,31082.77,F         ,                                        ,F      ,31082.77,0,0,0,0,Factura        ,0,0,0,04/12/2023
FAR      ,20359,F    ,30/11/2023,            ,281,45119.46,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,45119.46,F         ,                                        ,F      ,45119.46,0,0,0,0,Factura        ,0,0,0,02/12/2023
FAR      ,20360,F    ,30/11/2023,            ,281,40772.62,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,40772.62,F         ,                                        ,F      ,40772.62,0,0,0,0,Factura        ,0,0,0,04/12/2023
FAR      ,20362,F    ,30/11/2023,            ,281,148770.31,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,148770.31,F         ,                                        ,F      ,148770.31,0,0,0,0,Factura        ,0,0,0,13/12/2023
FAR      ,20363,F    ,30/11/2023,            ,281,5469.5,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,5469.5,F         ,                                        ,F      ,5469.5,0,0,0,0,Factura        ,0,0,0,01/12/2023
FAR      ,20364,F    ,30/11/2023,            ,281,43964.35,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,43964.35,F         ,                                        ,F      ,43964.35,0,0,0,0,Factura        ,0,0,0,01/12/2023
FAR      ,20365,F    ,30/11/2023,            ,281,25117.49,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,25117.49,F         ,                                        ,F      ,25117.49,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20366,F    ,30/11/2023,            ,281,28855.99,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,28855.99,F         ,                                        ,F      ,28855.99,0,0,0,0,Factura        ,0,0,0,04/12/2023
FAR      ,20370,F    ,30/11/2023,            ,281,51167.77,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,51167.77,F         ,                                        ,F      ,51167.77,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20373,F    ,30/11/2023,            ,281,2979.37,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,29/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,2979.37,F         ,                                        ,F      ,2979.37,0,0,0,0,Factura        ,0,0,0,16/12/2023
FAR      ,20375,F    ,30/11/2023,            ,281,13491.88,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,01/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,13491.88,F         ,                                        ,F      ,13491.88,0,0,0,0,Factura        ,0,0,0,17/12/2023
FAR      ,20376,F    ,30/11/2023,            ,281,35294.11,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,35294.11,F         ,                                        ,F      ,35294.11,0,0,0,0,Factura        ,0,0,0,02/12/2023
FAR      ,20377,F    ,30/11/2023,            ,281,30214.93,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,01/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,30214.93,F         ,                                        ,F      ,30214.93,0,0,0,0,Factura        ,0,0,0,17/12/2023
FAR      ,20378,F    ,30/11/2023,            ,281,21281.57,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,29/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,21281.57,F         ,                                        ,F      ,21281.57,0,0,0,0,Factura        ,0,0,0,16/12/2023
FAR      ,20379,F    ,30/11/2023,            ,281,67755.38,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,67755.38,F         ,                                        ,F      ,67755.38,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20380,F    ,30/11/2023,            ,281,171030.23,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,171030.23,F         ,                                        ,F      ,171030.23,0,0,0,0,Factura        ,0,0,0,11/12/2023
FAR      ,20381,F    ,30/11/2023,            ,281,24569.7,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,24569.7,F         ,                                        ,F      ,24569.7,0,0,0,0,Factura        ,0,0,0,11/12/2023
FAR      ,20390,F    ,30/11/2023,            ,281,44402.44,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,44402.44,F         ,                                        ,F      ,44402.44,0,0,0,0,Factura        ,0,0,0,08/12/2023
FAR      ,20391,F    ,30/11/2023,            ,281,84788.85,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,84788.85,F         ,                                        ,F      ,84788.85,0,0,0,0,Factura        ,0,0,0,11/12/2023
FAR      ,20411,F    ,30/11/2023,            ,281,4132.62,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,29/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4132.62,F         ,                                        ,F      ,4132.62,0,0,0,0,Factura        ,0,0,0,16/12/2023
FAR      ,20412,F    ,30/11/2023,            ,281,4132.62,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,28/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4132.62,F         ,                                        ,F      ,4132.62,0,0,0,0,Factura        ,0,0,0,06/12/2023
FAR      ,20413,F    ,30/11/2023,            ,281,2742.01,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.1357,01/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,2742.01,F         ,                                        ,F      ,2742.01,0,0,0,0,Factura        ,0,0,0,17/12/2023
FAR      ,20449,F    ,12/12/2023,            ,281,31902.96,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,31902.96,F         ,                                        ,F      ,31902.96,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20451,F    ,12/12/2023,            ,281,28638.52,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,28638.52,F         ,                                        ,F      ,28638.52,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20452,F    ,12/12/2023,            ,281,22973.89,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,22973.89,F         ,                                        ,F      ,22973.89,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20453,F    ,12/12/2023,            ,281,2031.94,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,2031.94,F         ,                                        ,F      ,2031.94,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20454,F    ,12/12/2023,            ,281,4063.86,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4063.86,F         ,                                        ,F      ,4063.86,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20455,F    ,12/12/2023,            ,281,5398.34,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.3688,25/02/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,5398.34,F         ,                                        ,F      ,5398.34,0,0,0,0,Factura        ,0,0,0,12/12/2023
FAR      ,20513,F    ,26/12/2023,            ,281,30123.68,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.059,13/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,30123.68,F         ,                                        ,F      ,30123.68,0,0,0,0,Factura        ,0,0,0,29/12/2023
FAR      ,20514,F    ,26/12/2023,            ,281,26091.97,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.059,10/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,26091.97,F         ,                                        ,F      ,26091.97,0,0,0,0,Factura        ,0,0,0,26/12/2023
FAR      ,20515,F    ,26/12/2023,            ,281,171898.01,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.059,10/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,171898.01,F         ,                                        ,F      ,171898.01,0,0,0,0,Factura        ,0,0,0,26/12/2023
FAR      ,20522,F    ,27/12/2023,            ,281,98847.37,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.9738,11/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,98847.37,F         ,                                        ,F      ,98847.37,0,0,0,0,Factura        ,0,0,0,27/12/2023
FAR      ,20523,F    ,27/12/2023,            ,281,196922.12,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.9738,11/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,196922.12,F         ,                                        ,F      ,196922.12,0,0,0,0,Factura        ,0,0,0,27/12/2023
FAR      ,20562,F    ,04/01/2024,            ,281,179592.02,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.0297,19/03/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,179592.02,F         ,                                        ,F      ,179592.02,0,0,0,0,Factura        ,0,0,0,  /  /    
FAR      ,20626,F    ,16/01/2024,            ,281,30481.1,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.858,01/04/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,30481.1,F         ,                                        ,F      ,30481.1,0,0,0,0,Factura        ,0,0,0,17/01/2024
FAR      ,20627,F    ,16/01/2024,            ,281,72087.47,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.858,01/04/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,72087.47,F         ,                                        ,F      ,72087.47,0,0,0,0,Factura        ,0,0,0,17/01/2024
FAR      ,20628,F    ,16/01/2024,            ,281,24244.71,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.858,01/04/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,24244.71,F         ,                                        ,F      ,24244.71,0,0,0,0,Factura        ,0,0,0,17/01/2024
FAR      ,20629,F    ,16/01/2024,            ,281,62497.95,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.858,01/04/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,62497.95,F         ,                                        ,F      ,62497.95,0,0,0,0,Factura        ,0,0,0,17/01/2024
FAR      ,20630,F    ,16/01/2024,            ,281,55602.88,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,16.858,01/04/2024,PESOS                                                                           ,FAC  ,1,0,35,0,            ,55602.88,F         ,                                        ,F      ,55602.88,0,0,0,0,Factura        ,0,0,0,17/01/2024
FAR      ,20669,F    ,19/01/2024,            ,281,20543.67,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.2957,14/02/2025,PESOS                                                                           ,FAC  ,1,0,35,0,            ,20543.67,F         ,                                        ,F      ,20543.67,0,0,0,0,Factura        ,0,0,0,01/12/2024
FAR      ,20670,F    ,19/01/2024,            ,281,4091.6,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.2957,14/02/2025,PESOS                                                                           ,FAC  ,1,0,35,0,            ,4091.6,F         ,                                        ,F      ,4091.6,0,0,0,0,Factura        ,0,0,0,01/12/2024
FAR      ,20671,F    ,19/01/2024,            ,281,27422.4,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.2957,14/02/2025,PESOS                                                                           ,FAC  ,1,0,35,0,            ,27422.4,F         ,                                        ,F      ,27422.4,0,0,0,0,Factura        ,0,0,0,01/12/2024
FAR      ,20672,F    ,19/01/2024,            ,281,7492.01,"LEVIC, S.A. DE C.V.                                                                                                                                                                                                                                           ",29/09/2014,2000000,75,5384-9109 5380-8475            ,JAVIER                        ,1,17.2957,14/02/2025,PESOS                                                                           ,FAC  ,1,0,35,0,            ,7492.01,F         ,                                        ,F      ,7492.01,0,0,0,0,Factura        ,0,0,0,01/12/2024
