Cve_suc,No_ped    ,F_alta_ped,Cve_cte,Nom_cte                                                                         ,Status         ,Status2        ,Cve_age,Cve_age2,Suc_cot,No_cot    ,Cve_prod            ,New_med,Uni_ped,Factor      ,Fecha_ent_a,Fol_prod,Ped_int           ,Cve_mon   ,Tip_cam   ,Lugar     ,Cant_prod           ,Cant_surtp          ,Liquidado           ,Saldo               ,Valor_prod          ,Uni_med,Desc_prod                               ,Nom_age                                 ,Nom_age2                                ,Des_mon                                 ,Submonped           ,Submonnac           ,Porcsurt            ,Psurtie             ,Cansurtie           ,Porcsurtot,Fecultsur ,Fecha_ent_b,Docsurt   ,Diastrans ,Desc_med                                
MAT    ,11260,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51GOVM01            ,V99    ,PZA    ,1,22/01/2024,3,                  ,1,17.1995,5,1,0,1,0,257.7586,PZA    ,GOMITAS DE VINAGRE DE MANZANA           ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,257.7586,257.7586,0%,0%,0,0,  /  /    ,22/01/2024,0,0,Vigente                                 
MAT    ,11260,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TBBH01            ,V99    ,PZA    ,1,22/01/2024,2,                  ,1,17.1995,5,2,2,0,0,137.931,PZA    ,BIOVIT FOR MEN FRASCO CON 30 TABLETS    ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,275.862,275.862,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11260,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TBBM01            ,V99    ,PIEZA  ,1,22/01/2024,1,                  ,1,17.1995,5,2,2,0,0,137.931,PIEZA  ,BIOVIT FOR WOMEN FRASCO CON 30 TABLETAS ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,275.862,275.862,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11260,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,22/01/2024,4,                  ,1,17.1995,5,1,1,0,0,85.3448,PZA    ,TAMARIN-LX /30 CAPS.                    ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,85.3448,85.3448,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11261,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,22/01/2024,2,                  ,1,17.1995,5,1,1,0,0,104.3534,PZA    ,VITEM 3RA /30 CAPS.                     ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,104.3534,104.3534,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11261,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,22/01/2024,3,                  ,1,17.1995,5,1,1,0,0,142.2414,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,142.2414,142.2414,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11261,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TGVA01            ,       ,PZA    ,1,22/01/2024,1,                  ,1,17.1995,5,2,2,0,0,192.2414,PZA    ,VANESIR DUO PACK                        ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,384.4828,384.4828,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11262,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,22/01/2024,1,                  ,1,17.1995,5,12,12,0,0,142.2414,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,1706.8968,1706.8968,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11262,22/01/2024,390,VENTA MENUDEO E-COMMERCE                                                        ,Surtido        ,Confirmado     ,33,0,       ,0,51TBBM01            ,V99    ,PIEZA  ,1,22/01/2024,2,                  ,1,17.1995,5,1,1,0,0,137.931,PIEZA  ,BIOVIT FOR WOMEN FRASCO CON 30 TABLETAS ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,137.931,137.931,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11263,22/01/2024,71,GRUPO SOYANATURA S.A. DE C.V.                                                   ,Surtido        ,Confirmado     ,33,0,       ,0,51GLVA04            ,       ,PZA    ,1,22/01/2024,3,                  ,1,17.1995,5,30,30,0,0,67.06,PZA    ,VANESIR GEL 200 G                       ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,2011.8,2011.8,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11263,22/01/2024,71,GRUPO SOYANATURA S.A. DE C.V.                                                   ,Surtido        ,Confirmado     ,33,0,       ,0,51TBCA01            ,       ,PZA    ,1,22/01/2024,1,                  ,1,17.1995,5,74,74,0,0,57.3684,PZA    ,CASTIN /50 TABS.                        ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,4245.2616,4245.2616,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11263,22/01/2024,71,GRUPO SOYANATURA S.A. DE C.V.                                                   ,Surtido        ,Confirmado     ,33,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,22/01/2024,2,                  ,1,17.1995,5,50,50,0,0,47.0914,PZA    ,TAMARIN-LX /30 CAPS.                    ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,2354.57,2354.57,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,22/01/2024,5,4500431617,1,17.1995,5,250,250,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,12326.875,12326.875,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,22/01/2024,2,4500431617,1,17.1995,5,250,250,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,11441.85,11441.85,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,22/01/2024,8,4500431617,1,17.1995,5,250,250,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,13237.975,13237.975,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51GLVA04            ,       ,PZA    ,1,22/01/2024,10,4500431617,1,17.1995,5,100,100,0,0,53.656,PZA    ,VANESIR GEL 200 G                       ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,5365.6,5365.6,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,22/01/2024,6,4500431617,1,17.1995,5,300,300,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,17235,17235,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,22/01/2024,7,4500431617,1,17.1995,5,200,200,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,11590.02,11590.02,100%,0%,0,0,31/01/2024,22/01/2024,1,9,                                        
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51TBCK03            ,V99    ,PZA    ,1,22/01/2024,3,4500431617,1,17.1995,5,150,150,0,0,35.0333,PZA    ,C-KIDS C/30 TABS.                       ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,5254.995,5254.995,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,22/01/2024,4,4500431617,1,17.1995,5,760,760,0,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,44912.276,44912.276,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,22/01/2024,9,4500431617,1,17.1995,5,270,270,0,0,56.0702,PZA    ,PLENIFORM 40 /30 TABS.                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,15138.954,15138.954,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11264,22/01/2024,370,COMERCIAL GFC SA DE CV                                                          ,Surtido        ,Confirmado     ,35,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,22/01/2024,1,4500431617,1,17.1995,5,270,270,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,10171.737,10171.737,100%,0%,0,0,31/01/2024,22/01/2024,1,9,Vigente                                 
MAT    ,11265,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51JBNC01            ,       ,PZA    ,1,  /  /     ,1,                  ,1,17.1325,5,1,1,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,GUADALAJARA                             ,                                        ,PESOS                                   ,46.5374,46.5374,100%,0%,0,0,31/01/2024,  /  /     ,1,8,                                        
MAT    ,11266,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCR01            ,V99    ,PIEZA  ,1,23/01/2024,1,                  ,1,17.1325,5,5,5,0,0,58.65,PIEZA  ,C-REVITAL CAJA C/11 SOBRES DE 9 g C/U   ,GUADALAJARA                             ,                                        ,PESOS                                   ,293.25,293.25,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11267,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCR01            ,V99    ,PIEZA  ,1,23/01/2024,1,                  ,1,17.1325,5,1,1,0,0,58.65,PIEZA  ,C-REVITAL CAJA C/11 SOBRES DE 9 g C/U   ,GUADALAJARA                             ,                                        ,PESOS                                   ,58.65,58.65,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11268,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCV03            ,       ,PIEZA  ,1,23/01/2024,1,                  ,1,17.1325,5,5,5,0,0,57.9501,PIEZA  ,C-VYM CERO AZUCAR C/11 SOBRES           ,GUADALAJARA                             ,                                        ,PESOS                                   ,289.7505,289.7505,100%,0%,0,0,31/01/2024,23/01/2024,1,8,                                        
MAT    ,11269,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51PLCL01            ,V99    ,PZA    ,1,23/01/2024,1,                  ,1,17.1325,5,1,1,0,0,89.1895,PZA    ,COLAGENER 3 PEPINO-LIMON 150 G          ,GUADALAJARA                             ,                                        ,PESOS                                   ,89.1895,89.1895,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11269,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51TGVA01            ,       ,PZA    ,1,23/01/2024,2,                  ,1,17.1325,5,1,1,0,0,89.065,PZA    ,VANESIR DUO PACK                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,89.065,89.065,100%,0%,0,0,31/01/2024,23/01/2024,1,8,                                        
MAT    ,11271,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51JBNC01            ,       ,PZA    ,1,23/01/2024,3,                  ,1,17.1325,5,2,2,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,GUADALAJARA                             ,                                        ,PESOS                                   ,93.0748,93.0748,100%,0%,0,0,31/01/2024,23/01/2024,1,8,                                        
MAT    ,11271,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51TBCG01            ,V99    ,PZA    ,1,23/01/2024,2,                  ,1,17.1325,5,3,3,0,0,51.3684,PZA    ,COLAGENER C/60 TABS.                    ,GUADALAJARA                             ,                                        ,PESOS                                   ,154.1052,154.1052,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11271,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51TBME01            ,V99    ,PZA    ,1,23/01/2024,1,                  ,1,17.1325,5,6,6,0,0,47.7543,PZA    ,MEM-EH C/30 TABS                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,286.5258,286.5258,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11271,23/01/2024,129,PUBLICO EN GENERAL MUESTRAS                                                     ,Surtido        ,Confirmado     ,29,0,       ,0,51TBTM01            ,V99    ,PZA    ,1,23/01/2024,4,                  ,1,17.1325,5,1,1,0,0,37.6731,PZA    ,TAMARIN-LX /30 CAPS.                    ,GUADALAJARA                             ,                                        ,PESOS                                   ,37.6731,37.6731,100%,0%,0,0,31/01/2024,23/01/2024,1,8,Vigente                                 
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,24/01/2024,5,                  ,1,17.1125,5,50,50,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,2465.375,2465.375,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,24/01/2024,6,                  ,1,17.1125,5,50,50,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,2647.595,2647.595,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51JBNC01            ,       ,PZA    ,1,24/01/2024,3,                  ,1,17.1125,5,600,600,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,27922.44,27922.44,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,24/01/2024,2,                  ,1,17.1125,5,250,250,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,14362.5,14362.5,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51TBBH01            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,50,50,0,0,54.8026,PZA    ,BIOVIT FOR MEN FRASCO CON 30 TABLETS    ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,2740.13,2740.13,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11272,24/01/2024,18,FARMACEUTICA DELTA S.A. DE C.V.                                                 ,Surtido        ,Confirmado     ,33,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,24/01/2024,4,                  ,1,17.1125,5,135,135,0,0,56.0702,PZA    ,PLENIFORM 40 /30 TABS.                  ,TANIA CASTELLANOS                       ,                                        ,PESOS                                   ,7569.477,7569.477,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPDG05            ,V99    ,PZA    ,1,24/01/2024,10,                  ,1,17.1125,5,150,150,0,0,45.4167,PZA    ,D-GELAC+FS C/30 CAPS.                   ,GUADALAJARA                             ,                                        ,PESOS                                   ,6812.505,6812.505,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPDM01            ,V99    ,PZA    ,1,24/01/2024,11,                  ,1,17.1125,5,135,135,0,0,45.648,PZA    ,DIAMIVYM C/30 CAPS                      ,GUADALAJARA                             ,                                        ,PESOS                                   ,6162.48,6162.48,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,24/01/2024,5,                  ,1,17.1125,5,350,350,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,17257.625,17257.625,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPVF01            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,700,700,0,0,45.7674,PZA    ,BIOMIVIT 400 30 / CAPS                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,32037.18,32037.18,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,24/01/2024,7,                  ,1,17.1125,5,200,200,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,GUADALAJARA                             ,                                        ,PESOS                                   ,10590.38,10590.38,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51JBNC01            ,       ,PZA    ,1,24/01/2024,3,                  ,1,17.1125,5,500,500,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,GUADALAJARA                             ,                                        ,PESOS                                   ,23268.7,23268.7,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,24/01/2024,6,                  ,1,17.1125,5,200,200,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,GUADALAJARA                             ,                                        ,PESOS                                   ,11490,11490,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51PLKL01            ,       ,PZA    ,1,24/01/2024,13,                  ,1,17.1125,5,50,50,0,0,33.8172,PZA    ,KIDDYLAC 6 SOBRES DE 5GR C/U            ,GUADALAJARA                             ,                                        ,PESOS                                   ,1690.86,1690.86,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBCK03            ,V99    ,PZA    ,1,24/01/2024,8,                  ,1,17.1125,5,250,250,0,0,35.0333,PZA    ,C-KIDS C/30 TABS.                       ,GUADALAJARA                             ,                                        ,PESOS                                   ,8758.325,8758.325,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBCV01            ,V99    ,PIEZA  ,1,24/01/2024,4,                  ,1,17.1125,5,350,0,350,0,44.9862,PIEZA  ,C-VYM CON 30 TABLETAS MASTICABLES       ,GUADALAJARA                             ,                                        ,PESOS                                   ,15745.17,15745.17,0%,0%,0,0,  /  /    ,24/01/2024,0,0,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBEX01            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,640,520,120,0,59.0951,PZA    ,EXZON C/90 TABS.                        ,GUADALAJARA                             ,                                        ,PESOS                                   ,37820.864,37820.864,81%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBPF01            ,V99    ,PZA    ,1,24/01/2024,9,                  ,1,17.1125,5,135,135,0,0,56.0702,PZA    ,PLENIFORM 40 /30 TABS.                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,7569.477,7569.477,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11273,24/01/2024,224,"PROVEEDORA FARMACEUTICA RASE, S.A. DE C.V.                                      ",Surtido        ,Confirmado     ,29,0,       ,0,51TBPK01            ,V99    ,PZA    ,1,24/01/2024,12,                  ,1,17.1125,5,100,100,0,0,35.7895,PZA    ,PROBIO KIDS / 30 TABS.                  ,GUADALAJARA                             ,                                        ,PESOS                                   ,3578.95,3578.95,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11277,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,150,150,0,0,35.7177,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,5357.655,5357.655,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11277,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51TBCG01            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,50,50,0,0,51.3684,PZA    ,COLAGENER C/60 TABS.                    ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,2568.42,2568.42,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11278,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51CPVB02            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,300,300,0,0,49.3075,PZA    ,VITABIOM Q10 /30 CAPS.                  ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,14792.25,14792.25,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11278,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,350,350,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,18533.165,18533.165,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11279,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51CPVT03            ,V99    ,PZA    ,1,24/01/2024,2,                  ,1,17.1125,5,250,250,0,0,52.9519,PZA    ,VITEM 3RA /30 CAPS.                     ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,13237.975,13237.975,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
MAT    ,11279,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51JBNC01            ,       ,PZA    ,1,24/01/2024,3,                  ,1,17.1125,5,350,350,0,0,46.5374,PZA    ,NATUBRON CERO JARABE 240 ML             ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,16288.09,16288.09,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11279,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51PLCV01            ,       ,PIEZA  ,1,24/01/2024,4,                  ,1,17.1125,5,200,200,0,0,57.45,PIEZA  ,C-VYM NARANJA-MANDARINA C/11 SOBRES     ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,11490,11490,100%,0%,0,0,31/01/2024,24/01/2024,1,7,                                        
MAT    ,11279,24/01/2024,281,"LEVIC, S.A. DE C.V.                                                             ",Surtido        ,Confirmado     ,35,0,       ,0,51TBBF02            ,V99    ,PZA    ,1,24/01/2024,1,                  ,1,17.1125,5,200,200,0,0,35.7177,PZA    ,BIOFOLIC 400 / 60 TABS.                 ,MARIA CRISTINA AGUILAR                  ,                                        ,PESOS                                   ,7143.54,7143.54,100%,0%,0,0,31/01/2024,24/01/2024,1,7,Vigente                                 
